CD_SETOR
"110004905000144"
"110004905000146"
"110004905000147"
"110004905000148"
"110004905000149"
"110004905000150"
"110004905000151"
"110004905000152"
"110004905000153"
"110004905000154"
"110004905000155"
"110004905000156"
"110004905000157"
"110004905000158"
"110004905000159"
"110004905000160"
"110004905000161"
"110004905000162"
"110004905000163"
"110004905000164"
"110004905000165"
"110004905000166"
"110004905000167"
"110004905000168"
"110004905000169"
"110004905000170"
"110004905000171"
"110004905000172"
"110004905000173"
"110004905000174"
"110004905000175"
"110004905000176"
"110004905000177"
"110004905000178"
"110004905000179"
"110004905000180"
"110004910000001"
"110004910000003"
"110004910000004"
"110004910000005"
"110004910000007"
"110004910000008"
"110004910000009"
"110004910000010"
"110004910000011"
"110004910000012"
"110004910000013"
"110004910000015"
"110004910000016"
"110004910000017"
"110004910000018"
"110004910000019"
"110004910000020"
"110004910000023"
"110004910000024"
"110004910000025"
"110004910000026"
"110004910000027"
"110004910000028"
"110004910000029"
"110004910000030"
"110004910000032"
"110004910000033"
"110004910000034"
"110004910000036"
"110004910000037"
"110004910000038"
"110004910000039"
"110004910000040"
"110004910000041"
"110004910000043"
"110004910000044"
"110004910000045"
"110004910000046"
"110004910000047"
"110004910000049"
"110004910000050"
"110004910000051"
"110004910000052"
"110004910000053"
"110004910000054"
"110004910000055"
"110004910000056"
"110004910000057"
"110004910000058"
"110004910000059"
"110004915000001"
"110004915000003"
"110004915000004"
"110005605000001"
"110005605000002"
"110005605000003"
"110005605000004"
"110005605000005"
"110005605000006"
"110005605000007"
"110005605000009"
"110005605000010"
"110005605000011"
"110005605000013"
"110005605000014"
"110005605000015"
"110005605000016"
"110005605000017"
"110005605000018"
"110005605000019"
"110005605000020"
"110005605000021"
"110005605000022"
"110005605000023"
"110005605000024"
"110005605000025"
"110005605000026"
"110005605000028"
"110005605000029"
"110005605000030"
"110005605000031"
"110005605000032"
"110005605000033"
"110005605000034"
"110005605000035"
"110005605000036"
"110006405000001"
"110006405000002"
"110006405000003"
"110006405000004"
"110006405000005"
"110006405000006"
"110006405000007"
"110006405000008"
"110006405000009"
"110006405000010"
"110006405000011"
"110006405000012"
"110006405000013"
"110006405000014"
"110006405000015"
"110006405000017"
"110006405000018"
"110006405000020"
"110006405000021"
"110006405000022"
"110006405000023"
"110006405000024"
"110006405000025"
"110006405000026"
"110006405000027"
"110006405000028"
"110006405000029"
"110006405000030"
"110006405000031"
"110006405000032"
"110006405000033"
"110006405000035"
"110006405000036"
"110006405000037"
"110006405000038"
"110006405000039"
"110006405000040"
"110006405000041"
"110006405000042"
"110006405000043"
"110006405000044"
"110006405000045"
"110006405000046"
"110006405000047"
"110006405000048"
"110006405000049"
"110006405000050"
"110006405000052"
"110006405000054"
"110007205000001"
"110007205000002"
"110007205000003"
"110007205000004"
"110007205000005"
"110007205000006"
"110007205000007"
"110007205000008"
"110007205000009"
"110007205000010"
"110007205000011"
"110007205000012"
"110007205000013"
"110007205000014"
"110007205000015"
"110007205000016"
"110007205000017"
"110007205000019"
"110007205000021"
"110007205000022"
"110007205000024"
"110008005000001"
"110008005000002"
"110008005000003"
"110008005000005"
"110008005000007"
"110008005000009"
"110008005000011"
"110008005000012"
"110008005000014"
"110008005000024"
"110008005000025"
"110008005000026"
"110008005000027"
"110008005000028"
"110008005000029"
"110008005000030"
"110008005000031"
"110008005000032"
"110008005000033"
"110008005000034"
"110008005000035"
"110008015000001"
"110008015000002"
"110008035000001"
"110008035000002"
"110008035000003"
"110008035000004"
"110008035000005"
"110008035000006"
"110008035000007"
"110009805000001"
"110009805000002"
"110009805000003"
"110009805000004"
"110009805000005"
"110009805000006"
"110009805000007"
"110009805000008"
"110009805000009"
"110009805000010"
"110009805000011"
"110009805000012"
"110009805000013"
"110009805000014"
"110009805000015"
"110009805000017"
"110009805000018"
"110009805000021"
"110009805000022"
"110009805000023"
"110009805000024"
"110009805000028"
"110009805000034"
"110009805000035"
"110009805000036"
"110009805000037"
"110009805000049"
"110009805000051"
"110009805000052"
"110009805000053"
"110009805000054"
"110009805000055"
"110009805000056"
"110009805000057"
"110009805000059"
"110009805000061"
"110009805000063"
"110009805000064"
"110009805000065"
"110009805000066"
"110009805000067"
"110009805000068"
"110009805000070"
"110009805000071"
"110009805000074"
"110009805000075"
"110009805000076"
"110009805000077"
"110009805000078"
"110009805000079"
"110009805000080"
"110009805000081"
"110009805000082"
"110009805000083"
"110010605000142"
"110009805000084"
"110009805000085"
"110009805000086"
"110009805000087"
"110009805000088"
"110009805000089"
"110009805000090"
"110009810000001"
"110009810000002"
"110009810000003"
"110009810000005"
"110009810000006"
"110009810000008"
"110009812000001"
"110009812000002"
"110009812000003"
"110009815000001"
"110009815000002"
"110009815000003"
"110009815000004"
"110009818000001"
"110009818000002"
"110010605000001"
"110010605000002"
"110010605000004"
"110010605000005"
"110010605000006"
"110010605000007"
"110010605000008"
"110010605000009"
"110010605000010"
"110010605000011"
"110010605000012"
"110010605000013"
"110010605000014"
"110010605000015"
"110010605000016"
"110010605000018"
"110010605000019"
"110010605000020"
"110010605000021"
"110010605000023"
"110010605000025"
"110010605000026"
"110010605000027"
"110010605000028"
"110010605000029"
"110010605000030"
"110010605000031"
"110010605000032"
"110010605000033"
"110010605000034"
"110010605000035"
"110010605000036"
"110010605000037"
"110010605000038"
"110010605000040"
"110010605000042"
"110010605000043"
"110010605000046"
"110010605000055"
"110010605000056"
"110010605000057"
"110010605000058"
"110010605000061"
"110010605000065"
"110010605000066"
"110010605000068"
"110010605000069"
"110010605000071"
"110010605000075"
"110010605000076"
"110010605000077"
"110010605000078"
"110010605000081"
"110010605000082"
"110010605000084"
"110010605000085"
"110010605000086"
"110010605000092"
"110010605000094"
"110010605000098"
"110010605000100"
"110010605000101"
"110010605000102"
"110010605000103"
"110010605000104"
"110010605000105"
"110010605000106"
"110010605000107"
"110010605000108"
"110010605000112"
"110010605000114"
"110010605000115"
"110010605000124"
"110010605000128"
"110010605000129"
"110010605000130"
"110010605000131"
"110010605000132"
"110010605000133"
"110010605000134"
"110010605000135"
"110010605000136"
"110010605000137"
"110010605000138"
"110010605000139"
"110010605000140"
"110010605000141"
"110010605000143"
"110010605000146"
"110010605000147"
"110010605000148"
"110010605000149"
"110010605000151"
"110010612000001"
"110010612000003"
"110010612000005"
"110010612000006"
"110010612000007"
"110010612000008"
"110010612000009"
"110010612000010"
"110010612000011"
"110010612000012"
"110010612000013"
"110010622000001"
"110010622000002"
"110010622000003"
"110010622000008"
"110010622000009"
"110010622000010"
"110010622000011"
"110010622000012"
"110010622000013"
"110010622000014"
"110010622000016"
"110010622000017"
"110011405000001"
"110011405000002"
"110011405000003"
"110011405000004"
"110011405000005"
"110011405000006"
"110011405000007"
"110011405000008"
"110011405000009"
"110011405000010"
"110011405000011"
"110011405000013"
"110011405000014"
"110011405000015"
"110011405000016"
"110011405000017"
"110011405000018"
"110011405000019"
"110011405000020"
"110011405000021"
"110011405000022"
"110011405000023"
"110011405000024"
"110011405000025"
"110011405000026"
"110011405000027"
"110011405000028"
"110011405000029"
"110011405000030"
"110011405000031"
"110011405000032"
"110011405000034"
"110011405000036"
"110011405000037"
"110011405000038"
"110011405000039"
"110011405000040"
"110011405000041"
"110011405000043"
"110011405000044"
"110011405000045"
"110011405000046"
"110011405000047"
"110011405000048"
"110011405000049"
"110011405000050"
"110011405000051"
"110011405000052"
"110011405000054"
"110011405000055"
"110011405000056"
"110011405000057"
"110011405000058"
"110011405000059"
"110011405000060"
"110011405000061"
"110011405000065"
"110011405000066"
"110011405000067"
"110011405000068"
"110011405000069"
"110011405000070"
"110011405000071"
"110011405000072"
"110011405000073"
"110011405000074"
"110011405000075"
"110011405000076"
"110011405000077"
"110011410000001"
"110011410000002"
"110011410000003"
"110011410000004"
"110011410000005"
"110011420000001"
"110011420000002"
"110011420000003"
"110011420000005"
"110011420000007"
"110011425000001"
"110011425000003"
"110011425000005"
"110011425000006"
"110011425000007"
"110011425000008"
"110011425000009"
"110011425000010"
"110011425000011"
"110011425000012"
"110011425000013"
"110011425000015"
"110011425000016"
"110011425000017"
"110011425000018"
"110011425000019"
"110011425000020"
"110012205000001"
"110012205000002"
"110012205000004"
"110012205000005"
"110012205000006"
"110012205000007"
"110012205000008"
"110012205000009"
"110012205000010"
"110012205000011"
"110012205000012"
"110012205000013"
"110012205000014"
"110012205000015"
"110012205000016"
"110012205000017"
"110012205000018"
"110012205000019"
"110012205000020"
"110012205000021"
"110012205000022"
"110012205000023"
"110012205000024"
"110012205000025"
"110012205000026"
"110012205000027"
"110012205000028"
"110012205000029"
"110012205000030"
"110012205000031"
"110012205000032"
"110012205000034"
"110012205000035"
"110012205000036"
"110012205000037"
"110012205000038"
"110012205000039"
"110012205000040"
"110012205000041"
"110012205000042"
"110012205000043"
"110012205000044"
"110012205000045"
"110012205000046"
"110012205000047"
"110012205000048"
"110012205000049"
"110012205000050"
"110012205000051"
"110012205000052"
"110012205000053"
"110012205000054"
"110012205000055"
"110012205000056"
"110012205000057"
"110012205000058"
"110012205000059"
"110012205000060"
"110012205000061"
"110012205000062"
"110012205000063"
"110012205000064"
"110012205000065"
"110012205000066"
"110012205000067"
"110012205000068"
"110012205000069"
"110012205000070"
"110012205000071"
"110012205000072"
"110012205000073"
"110012205000074"
"110012205000075"
"110012205000076"
"110012205000077"
"110012205000078"
"110012205000079"
"110012205000080"
"110012205000082"
"110012205000083"
"110012205000084"
"110012205000085"
"110012205000086"
"110012205000087"
"110012205000088"
"110020505000165"
"110012205000089"
"110012205000090"
"110012205000091"
"110012205000092"
"110012205000093"
"110012205000094"
"110012205000095"
"110012205000096"
"110012205000097"
"110012205000098"
"110012205000099"
"110012205000100"
"110012205000102"
"110012205000104"
"110012205000105"
"110012205000106"
"110012205000108"
"110012205000109"
"110012205000112"
"110012205000119"
"110012205000122"
"110012205000124"
"110012205000125"
"110012205000127"
"110012205000128"
"110012205000129"
"110012205000130"
"110012205000132"
"110012205000134"
"110012205000135"
"110012205000136"
"110012205000137"
"110012205000138"
"110012205000139"
"110012205000140"
"110012205000149"
"110012205000150"
"110012205000151"
"110012205000153"
